,Date,Open,High,Low,Close,Volume,Name
36560,2015-08-25,487.49,489.44,466.25,466.37,5643973.0,AMZN
36561,2015-08-26,484.02,503.72,478.76,500.77,6323581.0,AMZN
36562,2015-08-27,513.71,522.69,507.26,518.37,6064885.0,AMZN
36563,2015-08-28,517.5,521.5,513.04,518.01,2733815.0,AMZN
36564,2015-08-31,516.44,519.41,509.07,512.89,2982995.0,AMZN
36565,2015-09-01,499.14,510.0,493.43,496.54,3824035.0,AMZN
36566,2015-09-02,505.09,510.86,497.72,510.55,3689628.0,AMZN
36567,2015-09-03,514.5,515.84,502.57,504.72,3098941.0,AMZN
36568,2015-09-04,497.65,502.85,495.64,499.0,2666341.0,AMZN
36569,2015-09-08,508.69,518.35,508.51,517.54,3777499.0,AMZN
36570,2015-09-09,524.0,529.95,515.06,516.89,4338714.0,AMZN
36571,2015-09-10,515.15,526.13,514.78,522.24,2562832.0,AMZN
36572,2015-09-11,521.07,529.44,520.6,529.44,3218563.0,AMZN
36573,2015-09-14,529.44,532.45,518.58,521.38,3127107.0,AMZN
36574,2015-09-15,523.25,527.92,517.2,522.37,2845635.0,AMZN
36575,2015-09-16,521.98,528.3,518.52,527.39,2248046.0,AMZN
36576,2015-09-17,526.98,546.97,526.57,538.87,4124870.0,AMZN
36577,2015-09-18,534.62,546.24,531.35,540.26,6125617.0,AMZN
36578,2015-09-21,544.33,549.78,539.59,548.39,3265264.0,AMZN
36579,2015-09-22,539.71,543.55,532.66,538.4,3824240.0,AMZN
36580,2015-09-23,538.3,541.21,534.0,536.07,2228055.0,AMZN
36581,2015-09-24,530.55,534.56,522.87,533.75,3481804.0,AMZN
36582,2015-09-25,542.57,542.8,521.4,524.25,3910275.0,AMZN
36583,2015-09-28,520.02,520.28,494.33,504.06,5383198.0,AMZN
36584,2015-09-29,506.0,511.48,490.5,496.07,4443224.0,AMZN
36585,2015-09-30,505.44,512.8,501.67,511.89,3990425.0,AMZN
36586,2015-10-01,511.0,520.8,506.0,520.72,3741058.0,AMZN
36587,2015-10-02,512.99,532.6,508.1,532.54,4576555.0,AMZN
36588,2015-10-05,536.99,545.91,536.0,543.68,3352397.0,AMZN
36589,2015-10-06,545.5,551.5,533.33,537.48,4502815.0,AMZN
36590,2015-10-07,541.79,542.0,529.0,541.94,3788801.0,AMZN
36591,2015-10-08,536.71,539.39,519.89,533.16,4648953.0,AMZN
36592,2015-10-09,534.48,541.79,530.27,539.8,3527237.0,AMZN
36593,2015-10-12,539.96,550.82,539.8,550.19,2761080.0,AMZN
36594,2015-10-13,546.26,553.2,543.1,548.9,2737089.0,AMZN
36595,2015-10-14,551.34,552.25,539.68,544.83,3561089.0,AMZN
36596,2015-10-15,547.75,563.0,547.0,562.44,4914627.0,AMZN
36597,2015-10-16,565.27,570.94,560.31,570.76,4218101.0,AMZN
36598,2015-10-19,570.76,579.0,567.38,573.15,4326293.0,AMZN
36599,2015-10-20,572.0,573.0,555.28,560.88,4327920.0,AMZN
36600,2015-10-21,563.87,565.25,552.52,555.77,3343551.0,AMZN
36601,2015-10-22,562.7,569.15,556.67,563.91,7250534.0,AMZN
36602,2015-10-23,617.68,619.45,595.36,599.03,10671575.0,AMZN
36603,2015-10-26,602.3,609.85,596.29,608.61,4259250.0,AMZN
36604,2015-10-27,608.6,614.71,605.53,611.01,3721355.0,AMZN
36605,2015-10-28,612.3,617.23,609.5,617.1,3911944.0,AMZN
36606,2015-10-29,617.7,627.54,615.39,626.55,3858609.0,AMZN
36607,2015-10-30,626.01,630.72,625.28,625.9,3840398.0,AMZN
36608,2015-11-02,627.13,628.63,620.41,628.35,2792454.0,AMZN
36609,2015-11-03,629.53,629.89,622.0,625.31,3242365.0,AMZN
36610,2015-11-04,627.76,645.93,627.35,640.95,4831843.0,AMZN
36611,2015-11-05,647.1,657.0,643.09,655.65,4707393.0,AMZN
36612,2015-11-06,655.0,662.26,652.0,659.37,4082524.0,AMZN
36613,2015-11-09,658.65,661.96,647.85,655.49,4040181.0,AMZN
36614,2015-11-10,653.0,660.0,647.26,659.68,3464933.0,AMZN
36615,2015-11-11,663.25,675.96,663.25,673.25,5373772.0,AMZN
36616,2015-11-12,673.0,675.64,664.22,665.6,4246218.0,AMZN
36617,2015-11-13,663.57,667.0,640.45,642.35,6213880.0,AMZN
36618,2015-11-16,640.92,649.99,622.29,647.81,7403464.0,AMZN
36619,2015-11-17,650.65,653.25,641.0,643.3,4291990.0,AMZN
36620,2015-11-18,646.51,664.88,646.37,663.54,4315747.0,AMZN
36621,2015-11-19,664.99,672.86,659.0,661.27,4674078.0,AMZN
36622,2015-11-20,663.95,668.87,657.57,668.45,3860188.0,AMZN
36623,2015-11-23,671.5,682.77,670.12,678.99,4367129.0,AMZN
36624,2015-11-24,674.14,675.8,661.21,671.15,4533750.0,AMZN
36625,2015-11-25,675.0,679.7,671.24,675.34,2697889.0,AMZN
36626,2015-11-27,680.8,680.99,672.1,673.26,1966551.0,AMZN
36627,2015-11-30,675.9,681.29,664.6,664.8,5474105.0,AMZN
36628,2015-12-01,673.75,681.0,667.86,679.06,4739462.0,AMZN
36629,2015-12-02,681.0,684.82,674.25,676.01,4259104.0,AMZN
36630,2015-12-03,679.44,682.79,661.48,666.25,5064736.0,AMZN
36631,2015-12-04,666.0,674.78,661.4,672.64,4534796.0,AMZN
36632,2015-12-07,674.74,675.46,660.5,669.83,3732814.0,AMZN
36633,2015-12-08,663.13,679.99,659.79,677.33,3651908.0,AMZN
36634,2015-12-09,678.0,679.0,655.68,664.79,5158172.0,AMZN
36635,2015-12-10,665.59,668.53,659.56,662.32,3455472.0,AMZN
36636,2015-12-11,651.23,657.88,639.62,640.15,5474420.0,AMZN
36637,2015-12-14,641.75,658.58,635.27,657.91,4329653.0,AMZN
36638,2015-12-15,665.03,671.5,657.35,658.64,4753415.0,AMZN
36639,2015-12-16,663.56,677.35,659.32,675.77,3964470.0,AMZN
36640,2015-12-17,680.0,682.5,670.65,670.65,3681645.0,AMZN
36641,2015-12-18,668.65,676.84,664.13,664.14,6841304.0,AMZN
36642,2015-12-21,668.5,669.9,658.93,664.51,3250900.0,AMZN
36643,2015-12-22,666.83,668.49,659.26,663.15,2667795.0,AMZN
36644,2015-12-23,666.5,666.6,656.63,663.7,2722922.0,AMZN
36645,2015-12-24,663.35,664.68,660.6,662.79,1092970.0,AMZN
36646,2015-12-28,665.56,675.5,665.5,675.2,3783555.0,AMZN
36647,2015-12-29,677.98,696.44,677.89,693.97,5734996.0,AMZN
36648,2015-12-30,691.89,695.49,686.38,689.07,3519003.0,AMZN
36649,2015-12-31,686.08,687.75,675.89,675.89,3749560.0,AMZN
36650,2016-01-04,656.29,657.72,627.51,636.99,9280761.0,AMZN
36651,2016-01-05,646.86,646.91,627.65,633.79,5822603.0,AMZN
36652,2016-01-06,622.0,639.79,620.31,632.65,5329197.0,AMZN
36653,2016-01-07,621.8,630.0,605.21,607.94,7074915.0,AMZN
36654,2016-01-08,619.66,624.14,606.0,607.05,5512915.0,AMZN
36655,2016-01-11,612.48,619.85,598.57,617.74,4891551.0,AMZN
36656,2016-01-12,625.25,625.99,612.24,617.89,4724100.0,AMZN
36657,2016-01-13,620.88,620.88,579.16,581.81,7599968.0,AMZN
36658,2016-01-14,580.25,602.25,569.88,593.0,7203038.0,AMZN
36659,2016-01-15,572.24,584.62,565.3,570.18,7754464.0,AMZN
36660,2016-01-19,577.09,584.0,566.45,574.48,4782763.0,AMZN
36661,2016-01-20,564.36,578.45,547.18,571.77,7944703.0,AMZN
36662,2016-01-21,573.58,588.81,568.22,575.02,4932633.0,AMZN
36663,2016-01-22,588.73,600.1,584.11,596.38,5101123.0,AMZN
36664,2016-01-25,597.99,608.5,594.56,596.53,4376653.0,AMZN
36665,2016-01-26,603.45,604.5,590.38,601.25,3743213.0,AMZN
36666,2016-01-27,601.99,603.39,578.78,583.35,5029472.0,AMZN
36667,2016-01-28,608.37,638.06,597.55,635.35,12615917.0,AMZN
36668,2016-01-29,571.98,593.0,570.0,587.0,14622317.0,AMZN
36669,2016-02-01,578.15,581.8,570.31,574.81,6313793.0,AMZN
36670,2016-02-02,570.0,571.56,550.09,552.1,6281425.0,AMZN
36671,2016-02-03,553.5,556.0,521.9,531.07,10037222.0,AMZN
36672,2016-02-04,525.0,538.99,519.22,536.26,6176558.0,AMZN
36673,2016-02-05,529.28,529.45,499.19,502.13,9639606.0,AMZN
36674,2016-02-08,486.47,493.5,475.21,488.1,9808766.0,AMZN
36675,2016-02-09,478.01,498.38,474.0,482.07,7045885.0,AMZN
36676,2016-02-10,491.76,504.66,486.0,490.48,6746103.0,AMZN
36677,2016-02-11,491.17,509.3,484.0,503.82,7372686.0,AMZN
36678,2016-02-12,510.7,516.75,501.49,507.08,5357247.0,AMZN
36679,2016-02-16,519.48,524.45,511.66,521.1,5080654.0,AMZN
36680,2016-02-17,528.74,537.48,519.39,534.1,4777467.0,AMZN
36681,2016-02-18,541.19,541.2,523.73,525.0,4704237.0,AMZN
36682,2016-02-19,520.71,535.95,515.35,534.9,4941120.0,AMZN
36683,2016-02-22,542.2,560.65,541.08,559.5,5541066.0,AMZN
36684,2016-02-23,555.55,556.91,545.33,552.94,4035929.0,AMZN
36685,2016-02-24,545.75,554.27,533.15,554.04,6207285.0,AMZN
36686,2016-02-25,555.52,559.39,545.29,555.15,4510534.0,AMZN
36687,2016-02-26,560.12,562.5,553.17,555.23,4858230.0,AMZN
36688,2016-02-29,554.0,564.81,552.51,552.52,4013368.0,AMZN
36689,2016-03-01,556.29,579.25,556.0,579.04,5014414.0,AMZN
36690,2016-03-02,581.75,585.0,573.7,580.21,4576922.0,AMZN
36691,2016-03-03,577.96,579.87,573.11,577.49,2736673.0,AMZN
36692,2016-03-04,581.07,581.4,571.06,575.14,3405070.0,AMZN
36693,2016-03-07,573.54,573.63,555.55,562.8,4926936.0,AMZN
36694,2016-03-08,557.87,571.35,554.74,560.26,4709432.0,AMZN
36695,2016-03-09,559.56,560.35,550.12,559.47,4373282.0,AMZN
36696,2016-03-10,566.74,567.0,547.9,558.93,3914343.0,AMZN
36697,2016-03-11,566.95,570.06,562.73,569.61,3755372.0,AMZN
36698,2016-03-14,567.0,576.89,563.05,573.37,3451873.0,AMZN
36699,2016-03-15,571.0,581.52,567.0,577.02,3876821.0,AMZN
36700,2016-03-16,576.64,581.32,571.14,574.27,3474570.0,AMZN
36701,2016-03-17,569.51,571.4,555.01,559.44,5918200.0,AMZN
36702,2016-03-18,560.94,562.33,546.09,552.08,7263345.0,AMZN
36703,2016-03-21,548.91,555.24,538.58,553.98,5146137.0,AMZN
36704,2016-03-22,545.11,562.76,545.05,560.48,3990902.0,AMZN
36705,2016-03-23,561.0,572.48,558.1,569.63,3966131.0,AMZN
36706,2016-03-24,567.11,583.55,567.08,582.95,5141569.0,AMZN
36707,2016-03-28,584.4,584.75,575.56,579.87,3118032.0,AMZN
36708,2016-03-29,580.15,595.85,576.5,593.86,4167059.0,AMZN
36709,2016-03-30,596.71,603.24,595.0,598.69,3887968.0,AMZN
36710,2016-03-31,599.28,600.75,592.21,593.64,2673617.0,AMZN
36711,2016-04-01,590.49,599.03,588.3,598.5,2912350.0,AMZN
36712,2016-04-04,599.0,599.5,590.55,593.19,2466710.0,AMZN
36713,2016-04-05,590.77,593.47,585.25,586.14,2277169.0,AMZN
36714,2016-04-06,587.52,602.39,587.5,602.08,2833480.0,AMZN
36715,2016-04-07,598.76,599.6,589.08,591.43,3153717.0,AMZN
36716,2016-04-08,594.32,597.86,589.0,594.6,2589156.0,AMZN
36717,2016-04-11,596.14,604.0,594.91,595.93,2696498.0,AMZN
36718,2016-04-12,598.4,604.06,592.31,603.17,2636315.0,AMZN
36719,2016-04-13,607.68,616.81,605.29,614.82,4209763.0,AMZN
36720,2016-04-14,615.07,624.38,615.07,620.75,3474327.0,AMZN
36721,2016-04-15,621.92,626.77,618.11,625.89,2880881.0,AMZN
36722,2016-04-18,625.35,637.64,624.96,635.35,4336419.0,AMZN
36723,2016-04-19,637.14,638.01,620.8,627.9,4048806.0,AMZN
36724,2016-04-20,630.0,636.55,623.0,632.99,2601549.0,AMZN
36725,2016-04-21,631.0,637.82,628.5,631.0,2550919.0,AMZN
36726,2016-04-22,624.47,628.25,611.56,620.5,5069891.0,AMZN
36727,2016-04-25,616.61,626.98,616.25,626.2,2666702.0,AMZN
36728,2016-04-26,626.17,626.75,614.88,616.88,2492620.0,AMZN
36729,2016-04-27,611.8,615.95,601.28,606.57,4020813.0,AMZN
36730,2016-04-28,615.54,626.8,599.2,602.0,7142090.0,AMZN
36731,2016-04-29,666.0,669.98,654.0,659.59,10291785.0,AMZN
36732,2016-05-02,663.92,685.5,662.03,683.85,6560872.0,AMZN
36733,2016-05-03,677.36,680.3,670.43,671.32,4902099.0,AMZN
36734,2016-05-04,662.59,674.0,662.14,670.9,4574490.0,AMZN
36735,2016-05-05,673.31,676.49,656.0,659.09,4875480.0,AMZN
36736,2016-05-06,656.05,676.95,656.01,673.95,4347214.0,AMZN
36737,2016-05-09,673.95,686.98,671.41,679.75,3972272.0,AMZN
36738,2016-05-10,694.0,704.55,693.5,703.07,6087032.0,AMZN
36739,2016-05-11,705.79,719.0,701.65,713.23,7315995.0,AMZN
36740,2016-05-12,717.38,722.45,711.51,717.93,5034666.0,AMZN
36741,2016-05-13,714.64,719.25,706.51,709.92,4746626.0,AMZN
36742,2016-05-16,710.13,713.25,700.28,710.66,5425097.0,AMZN
36743,2016-05-17,709.9,714.47,693.91,695.27,5093930.0,AMZN
36744,2016-05-18,689.56,702.54,688.76,697.45,4272357.0,AMZN
36745,2016-05-19,691.88,699.4,689.56,698.52,3014968.0,AMZN
36746,2016-05-20,701.05,707.24,700.0,702.8,2867442.0,AMZN
36747,2016-05-23,704.25,706.0,696.42,696.75,2579171.0,AMZN
36748,2016-05-24,698.01,707.5,698.0,704.2,2851442.0,AMZN
36749,2016-05-25,708.0,710.86,705.52,708.35,3267686.0,AMZN
36750,2016-05-26,708.33,715.0,707.29,714.91,2436846.0,AMZN
36751,2016-05-27,715.0,716.6,711.1,712.24,2246353.0,AMZN
36752,2016-05-31,712.33,724.23,711.32,722.79,3618323.0,AMZN
36753,2016-06-01,720.9,726.43,718.22,719.44,3263107.0,AMZN
36754,2016-06-02,720.97,728.28,715.5,728.24,3026583.0,AMZN
36755,2016-06-03,726.74,727.0,718.43,725.54,3367306.0,AMZN
36756,2016-06-06,726.5,731.5,724.42,726.73,2704806.0,AMZN
36757,2016-06-07,729.89,730.0,720.55,723.74,2732463.0,AMZN
36758,2016-06-08,726.4,729.42,721.6,726.64,2223366.0,AMZN
36759,2016-06-09,723.1,728.91,722.3,727.65,2170318.0,AMZN
36760,2016-06-10,722.35,724.98,714.21,717.91,3425718.0,AMZN
36761,2016-06-13,714.01,721.99,711.16,715.24,3352201.0,AMZN
36762,2016-06-14,712.33,720.8,712.27,719.3,2506922.0,AMZN
36763,2016-06-15,722.0,722.56,713.35,714.26,2709447.0,AMZN
36764,2016-06-16,712.05,718.0,705.3,717.51,3097961.0,AMZN
36765,2016-06-17,718.19,718.2,699.18,706.39,5897788.0,AMZN
36766,2016-06-20,713.5,721.31,710.81,714.01,3677162.0,AMZN
36767,2016-06-21,715.72,718.4,712.72,715.82,2137534.0,AMZN
36768,2016-06-22,716.58,717.0,707.56,710.6,2260454.0,AMZN
36769,2016-06-23,715.5,722.12,712.5,722.08,2824974.0,AMZN
36770,2016-06-24,693.0,712.53,692.2,698.96,7632511.0,AMZN
36771,2016-06-27,692.01,696.82,682.12,691.36,5584037.0,AMZN
36772,2016-06-28,700.0,708.0,698.17,707.95,4036957.0,AMZN
36773,2016-06-29,715.75,719.5,713.54,715.6,3070052.0,AMZN
36774,2016-06-30,717.2,719.37,712.54,715.62,2855142.0,AMZN
36775,2016-07-01,717.32,728.0,716.54,725.68,2920423.0,AMZN
36776,2016-07-05,722.8,728.11,719.61,728.1,2431431.0,AMZN
36777,2016-07-06,725.71,737.77,722.58,737.61,3938249.0,AMZN
36778,2016-07-07,739.33,739.55,731.63,736.57,2945783.0,AMZN
36779,2016-07-08,740.14,746.1,738.0,745.81,3429217.0,AMZN
36780,2016-07-11,750.0,755.9,747.0,753.78,3195272.0,AMZN
36781,2016-07-12,756.86,757.34,740.33,748.21,5623657.0,AMZN
36782,2016-07-13,746.76,756.87,741.25,742.63,4142265.0,AMZN
36783,2016-07-14,748.86,749.04,739.02,741.2,2390472.0,AMZN
36784,2016-07-15,746.55,746.55,734.05,735.44,3121385.0,AMZN
36785,2016-07-18,735.49,741.6,728.72,736.07,2954914.0,AMZN
36786,2016-07-19,732.5,743.33,732.31,739.95,2216820.0,AMZN
36787,2016-07-20,744.0,746.25,740.7,745.72,2214023.0,AMZN
36788,2016-07-21,747.5,749.36,742.79,744.43,2317072.0,AMZN
36789,2016-07-22,747.79,751.28,743.53,744.86,2277711.0,AMZN
36790,2016-07-25,746.55,748.5,735.35,739.61,2679290.0,AMZN
36791,2016-07-26,742.71,743.13,732.75,735.59,2529692.0,AMZN
36792,2016-07-27,737.97,740.94,733.86,736.67,2913134.0,AMZN
36793,2016-07-28,745.98,753.36,739.7,752.61,7617580.0,AMZN
36794,2016-07-29,765.0,766.0,755.0,758.81,6777050.0,AMZN
36795,2016-08-01,759.87,770.5,757.06,767.74,3578205.0,AMZN
36796,2016-08-02,763.81,765.01,757.02,760.58,3603280.0,AMZN
36797,2016-08-03,757.06,758.89,752.25,754.64,3581525.0,AMZN
36798,2016-08-04,753.7,765.0,750.35,760.77,3178208.0,AMZN
36799,2016-08-05,764.81,768.47,763.09,765.98,2704391.0,AMZN
36800,2016-08-08,766.81,767.0,761.02,766.56,1986272.0,AMZN
36801,2016-08-09,767.39,772.6,766.9,768.31,1876091.0,AMZN
36802,2016-08-10,769.8,772.1,766.19,768.56,1604280.0,AMZN
36803,2016-08-11,769.94,773.75,769.12,771.24,2019740.0,AMZN
36804,2016-08-12,768.46,773.15,768.42,772.56,1563318.0,AMZN
36805,2016-08-15,771.9,772.04,767.71,768.49,2118521.0,AMZN
36806,2016-08-16,768.62,768.73,763.82,764.04,1604561.0,AMZN
36807,2016-08-17,764.41,765.22,759.2,764.63,1891116.0,AMZN
36808,2016-08-18,764.0,765.17,760.6,764.46,1458834.0,AMZN
36809,2016-08-19,761.9,762.49,756.89,757.31,2343237.0,AMZN
36810,2016-08-22,757.5,759.85,752.1,759.48,1679251.0,AMZN
36811,2016-08-23,763.31,764.7,761.0,762.45,1524131.0,AMZN
36812,2016-08-24,763.0,763.41,755.36,757.25,1744107.0,AMZN
36813,2016-08-25,756.0,760.56,754.74,759.22,1622992.0,AMZN
36814,2016-08-26,760.05,770.0,759.8,769.0,2776830.0,AMZN
36815,2016-08-29,768.72,774.98,768.6,771.29,2198560.0,AMZN
36816,2016-08-30,771.05,771.84,765.56,767.58,1709158.0,AMZN
36817,2016-08-31,766.6,769.64,764.0,769.16,1633789.0,AMZN
36818,2016-09-01,770.9,772.04,766.75,770.62,1792271.0,AMZN
36819,2016-09-02,774.11,776.0,771.7,772.44,2157422.0,AMZN
36820,2016-09-06,774.04,789.48,770.22,788.87,3719788.0,AMZN
36821,2016-09-07,789.53,790.79,784.33,784.48,2424622.0,AMZN
36822,2016-09-08,783.89,786.5,781.44,784.06,2030511.0,AMZN
36823,2016-09-09,779.36,781.0,760.11,760.14,4257344.0,AMZN
36824,2016-09-12,757.35,772.66,756.0,771.49,3124704.0,AMZN
36825,2016-09-13,768.77,769.89,759.05,761.01,3117224.0,AMZN
36826,2016-09-14,762.2,767.5,758.85,761.09,2531822.0,AMZN
36827,2016-09-15,762.0,770.87,757.58,769.69,3043534.0,AMZN
36828,2016-09-16,773.28,780.46,771.66,778.52,5499182.0,AMZN
36829,2016-09-19,779.97,781.94,771.0,775.1,2297221.0,AMZN
36830,2016-09-20,776.0,781.37,776.0,780.22,1937164.0,AMZN
36831,2016-09-21,783.25,790.69,779.01,789.74,2718644.0,AMZN
36832,2016-09-22,794.27,805.89,794.27,804.7,4078910.0,AMZN
36833,2016-09-23,803.13,807.75,802.12,805.75,2353511.0,AMZN
36834,2016-09-26,801.8,805.93,797.14,799.16,2651397.0,AMZN
36835,2016-09-27,801.85,816.64,801.11,816.11,3819600.0,AMZN
36836,2016-09-28,818.0,830.14,817.03,828.72,4422078.0,AMZN
36837,2016-09-29,828.26,837.5,824.63,829.05,4922248.0,AMZN
36838,2016-09-30,832.61,839.95,832.4,837.31,4430566.0,AMZN
36839,2016-10-03,836.0,839.86,831.25,836.74,2769448.0,AMZN
36840,2016-10-04,840.91,842.36,830.26,834.03,2950314.0,AMZN
36841,2016-10-05,838.0,845.67,836.12,844.36,3469055.0,AMZN
36842,2016-10-06,843.7,847.21,840.6,841.66,2684013.0,AMZN
36843,2016-10-07,845.79,845.95,837.45,839.43,2426228.0,AMZN
36844,2016-10-10,843.25,845.2,840.27,841.71,1827143.0,AMZN
36845,2016-10-11,841.02,841.29,828.35,831.0,3588180.0,AMZN
36846,2016-10-12,834.0,837.67,830.1,834.09,2380416.0,AMZN
36847,2016-10-13,829.0,831.8,821.21,829.28,3091387.0,AMZN
36848,2016-10-14,835.08,835.74,822.96,822.96,2999814.0,AMZN
36849,2016-10-17,821.5,822.0,811.68,812.95,3361492.0,AMZN
36850,2016-10-18,822.11,823.26,815.02,817.65,2512504.0,AMZN
36851,2016-10-19,820.4,820.67,815.17,817.69,2090706.0,AMZN
36852,2016-10-20,813.99,815.71,803.1,810.32,3151954.0,AMZN
36853,2016-10-21,809.36,819.42,809.0,818.99,2793015.0,AMZN
36854,2016-10-24,824.95,838.3,822.21,838.09,4060899.0,AMZN
36855,2016-10-25,839.3,843.09,833.22,835.18,3248358.0,AMZN
36856,2016-10-26,832.76,833.44,820.0,822.59,3998102.0,AMZN
36857,2016-10-27,831.24,831.72,815.43,818.36,7406385.0,AMZN
36858,2016-10-28,782.0,789.49,774.61,776.32,10841073.0,AMZN
36859,2016-10-31,781.03,793.7,780.11,789.82,5413326.0,AMZN
36860,2016-11-01,799.0,800.84,776.71,785.41,5305428.0,AMZN
36861,2016-11-02,783.93,784.75,763.55,765.56,5026504.0,AMZN
36862,2016-11-03,765.05,777.0,764.0,767.03,3872496.0,AMZN
36863,2016-11-04,762.79,766.0,753.23,755.05,5122103.0,AMZN
36864,2016-11-07,771.64,787.73,770.94,784.93,5984354.0,AMZN
36865,2016-11-08,784.97,791.74,779.1,787.75,3412629.0,AMZN
36866,2016-11-09,764.0,777.5,760.09,771.88,8562892.0,AMZN
36867,2016-11-10,778.81,778.83,717.7,742.38,12746994.0,AMZN
36868,2016-11-11,735.73,743.26,728.9,739.01,6622784.0,AMZN
36869,2016-11-14,745.51,746.0,710.1,719.07,7321344.0,AMZN
36870,2016-11-15,730.0,746.78,725.99,743.24,6755785.0,AMZN
36871,2016-11-16,739.88,749.87,735.61,746.49,3648791.0,AMZN
36872,2016-11-17,749.32,757.5,748.0,756.4,3651345.0,AMZN
36873,2016-11-18,761.0,767.74,757.64,760.16,4373408.0,AMZN
36874,2016-11-21,766.0,780.35,765.11,780.0,4614574.0,AMZN
36875,2016-11-22,788.17,792.4,781.0,785.33,5311320.0,AMZN
36876,2016-11-23,781.73,781.75,773.12,780.12,3540263.0,AMZN
36877,2016-11-25,786.5,786.75,777.9,780.37,1837068.0,AMZN
36878,2016-11-28,776.99,777.0,764.24,766.77,4438828.0,AMZN
36879,2016-11-29,768.0,769.89,761.32,762.52,3272344.0,AMZN
36880,2016-11-30,762.0,768.09,750.25,750.57,4625946.0,AMZN
36881,2016-12-01,752.41,753.37,738.03,743.65,4665993.0,AMZN
36882,2016-12-02,743.4,748.49,736.7,740.34,3561307.0,AMZN
36883,2016-12-05,745.0,761.49,742.0,759.36,4314723.0,AMZN
36884,2016-12-06,763.99,768.24,757.25,764.72,3794746.0,AMZN
36885,2016-12-07,764.55,770.42,755.82,770.42,3684906.0,AMZN
36886,2016-12-08,771.87,773.79,765.19,767.33,3189608.0,AMZN
36887,2016-12-09,770.0,770.25,765.34,768.66,2470923.0,AMZN
36888,2016-12-12,766.4,766.89,757.2,760.12,2963945.0,AMZN
36889,2016-12-13,764.96,782.46,762.0,774.34,5285288.0,AMZN
36890,2016-12-14,778.25,780.86,762.81,768.82,5454836.0,AMZN
36891,2016-12-15,766.28,769.1,760.31,761.0,3801927.0,AMZN
36892,2016-12-16,765.0,765.13,754.0,757.77,4848219.0,AMZN
36893,2016-12-19,758.89,770.5,756.16,766.0,3113240.0,AMZN
36894,2016-12-20,768.65,774.39,767.71,771.22,2703629.0,AMZN
36895,2016-12-21,770.0,771.22,765.7,770.6,2044629.0,AMZN
36896,2016-12-22,768.12,771.21,763.02,766.34,2543551.0,AMZN
36897,2016-12-23,764.55,766.5,757.99,760.59,1981616.0,AMZN
36898,2016-12-27,763.4,774.65,761.2,771.4,2638725.0,AMZN
36899,2016-12-28,776.25,780.0,770.5,772.13,3301025.0,AMZN
36900,2016-12-29,772.4,773.4,760.85,765.15,3158299.0,AMZN
36901,2016-12-30,766.47,767.4,748.28,749.87,4139449.0,AMZN
36902,2017-01-03,757.92,758.76,747.7,753.67,3521066.0,AMZN
36903,2017-01-04,758.39,759.68,754.2,757.18,2510526.0,AMZN
36904,2017-01-05,761.55,782.4,760.26,780.45,5830068.0,AMZN
36905,2017-01-06,782.36,799.44,778.48,795.99,5986234.0,AMZN
36906,2017-01-09,798.0,801.77,791.77,796.92,3446109.0,AMZN
36907,2017-01-10,796.6,798.0,789.54,795.9,2558369.0,AMZN
36908,2017-01-11,793.66,799.5,789.51,799.02,2992791.0,AMZN
36909,2017-01-12,800.31,814.13,799.5,813.64,4873922.0,AMZN
36910,2017-01-13,814.32,821.65,811.4,817.14,3791945.0,AMZN
36911,2017-01-17,815.7,816.0,803.44,809.72,3670529.0,AMZN
36912,2017-01-18,809.5,811.73,804.27,807.48,2354201.0,AMZN
36913,2017-01-19,810.0,813.51,807.32,809.04,2540784.0,AMZN
36914,2017-01-20,815.28,816.02,806.26,808.33,3376196.0,AMZN
36915,2017-01-23,806.8,818.5,805.08,817.88,2797474.0,AMZN
36916,2017-01-24,822.0,823.99,814.5,822.44,2971740.0,AMZN
36917,2017-01-25,825.79,837.42,825.29,836.52,4023078.0,AMZN
36918,2017-01-26,835.53,843.84,833.0,839.15,3586323.0,AMZN
36919,2017-01-27,839.0,839.7,829.44,835.77,2998700.0,AMZN
36920,2017-01-30,833.0,833.5,816.38,830.38,3747336.0,AMZN
36921,2017-01-31,823.75,826.99,819.56,823.48,3137196.0,AMZN
36922,2017-02-01,829.21,833.78,824.94,832.35,3850181.0,AMZN
36923,2017-02-02,836.59,842.49,828.26,839.95,7350492.0,AMZN
36924,2017-02-03,806.72,818.3,804.0,810.2,10868773.0,AMZN
36925,2017-02-06,809.8,810.72,803.0,807.64,3897301.0,AMZN
36926,2017-02-07,809.31,816.16,807.5,812.5,3466091.0,AMZN
36927,2017-02-08,812.69,821.48,812.5,819.71,2857985.0,AMZN
36928,2017-02-09,821.6,825.0,819.71,821.36,2484948.0,AMZN
36929,2017-02-10,823.82,828.0,822.85,827.46,2429609.0,AMZN
36930,2017-02-13,831.62,843.0,828.55,836.53,4172618.0,AMZN
36931,2017-02-14,837.0,838.31,831.45,836.39,2792442.0,AMZN
36932,2017-02-15,834.0,842.81,832.82,842.7,2968853.0,AMZN
36933,2017-02-16,841.84,845.0,839.38,844.14,2714667.0,AMZN
36934,2017-02-17,842.0,847.27,840.73,845.07,3112275.0,AMZN
36935,2017-02-21,848.84,857.98,847.25,856.44,3507742.0,AMZN
36936,2017-02-22,856.95,858.43,852.18,855.61,2616971.0,AMZN
